Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
HUACHANA MARTIN;RON JAMAICA DORADO;319;399,99;25;2110;10,24;7790139000103;78;11/05/2023
HUACHANA MARTIN;RON JAMAICA DRY RUM;1105;1450;31;7500;13,12;7790139001452;96;11/05/2023
OSOLA;RON LA TRIESTINA;50,45;66;30;0;0;7798098830397;65519;11/05/2023
OSOLA;RON MALIBU;2811;3600;28;3250;15,62;7891050004741;297;11/05/2023
Promos;RON MALIBU + JUMEX JUGO COMBO;2882;3455;0;0;0;3022;0;11/05/2023
OSOLA;RON MULATA A•EJO;450;560;24;0;0;8500006502888;7;11/05/2023
OSOLA;RON MULATA PALMA SUPERIOR;450;560;24;3024;12;8500000651650;2;11/05/2023
HUACHANA MARTIN;RON NEW STYLE;607;800;32;4200;15,32;7790121001569;65131;11/05/2023
VASCO - OSOLA;RON NEW STYLE DORADO BLACK;607;800;32;4200;15,32;7790121001071;158;11/05/2023
BRINDAR;ROTHMANS 20;170,84;220;29;0;0;77952233;993;11/05/2023
BRINDAR;01/01/4370;506,25;619;22;3402;12;77977106;994;11/05/2023
BADIE;ROTHMANS BERRY;450;550;22;3024;12;77977137;988;11/05/2023
OTROS;SACHET ACONDICIONADOR PANTENE;6,56;10;52;44,08;12;7506309803784;98;11/05/2023
OTROS;SACHET SHAMPOO PANTENE;6,56;10;52;44,08;12;7500435012102;98;11/05/2023
OTROS;SAHUMERIOS;9;12;33;0;0;1696;99;11/05/2023
BARRICA BEBIDAS;SAL DOS ANCLAS FINA 500 GR.;11,96;15;25;0;0;7792900000428;1;11/05/2023
BARRICA BEBIDAS;SAL DOS ANCLAS PARRILLERA 1 KG.;17,62;23;30;0;0;7792900006895;2;11/05/2023
BARRICA BEBIDAS;SAL SAN REMO FINA 1 KG.;10,43;15;43;0;0;7798022225244;1;11/05/2023
BARRICA BEBIDAS;SAL SAN REMO FINA 500 GR.;17,22;25;45;0;0;7798022225220;100;11/05/2023
ARCOR;SALADI BARBACOA 65 G;30,95;40;29;0;0;7790040110069;987;11/05/2023
ARCOR;SALADIX  CHEDAR 36 G;30,05;42;39;0;0;7790040102156;964;11/05/2023
ARCOR;SALADIX  CRACK FATALITY CHEDAR 22;18,38;25;36;0;0;7790040113138;999;11/05/2023
ARCOR;SALADIX  KESITOS QUESO 806 OK;30,95;40;29;0;0;7790040102064;995;11/05/2023
ARCOR;SALADIX BACONZITOS 25 GR;35,07;50;43;0;0;7790040111363;38;11/05/2023
ARCOR;SALADIX BARBACOA X 36 GR.;30,05;42;39;0;0;7790040102170;969;11/05/2023
ARCOR;SALADIX CAJA CALABRESA 100G;50,09;67;33;0;-100;7790580716806;990;11/05/2023
ARCOR;SALADIX CAJA PIZZA 100G;114,58;143;25;0;-100;7790580697303;954;11/05/2023
ARCOR;SALADIX CALABRESA 30 GR;15,87;25;57;0;0;7790580775407;1;11/05/2023
ARCOR;SALADIX CRAX 22G;18,38;25;36;0;0;7790040110526;995;11/05/2023
ARCOR;SALADIX CROS BONDIOLITA  RABONA 30 GR;12,33;17;35;0;0;7790040120167;99;11/05/2023
ARCOR;SALADIX CROSS CHOCLO;30,05;42;39;201,96;12;7790040120211;8;11/05/2023
ARCOR;SALADIX CROSS CHORI ARGENTO 74 GR;22,43;29;29;0;0;7790040116757;0;11/05/2023
ARCOR;saladix cross original 27 gr.;23,45;36;55;157,56;12;7790040129627;100;11/05/2023
ARCOR;SALADIX CROSS PIZZA 74 g;30,95;40;29;0;0;7790040385801;991;11/05/2023
ARCOR;SALADIX CROSS POLLO KARATEKA 74G;30,95;40;29;0;0;7790040110489;995;11/05/2023
ARCOR;SALADIX CROSS QUESO 27 GR.;23,45;36;55;157,56;12;7790040130876;99;11/05/2023
ARCOR;SALADIX DUO PANCETA Y CEBOLLA 58 GR;25,98;36;39;0;0;7790040116740;65533;11/05/2023
ARCOR;SALADIX DUO SALAMIN Y QUESO 58 GR;25,98;36;39;0;0;7790040116733;65534;11/05/2023
ARCOR;SALADIX KESITOS;47,68;67;40;320,4;12;7790040123434;6;11/05/2023
ARCOR;SALADIX LIMON 36G;19,53;27;36;0;0;7790040108226;992;11/05/2023
ARCOR;SALADIX MILANESITAS 32 GR.;11,98;25;109;0;0;7790040120143;2;11/05/2023
ARCOR;SALADIX ORIGINAL  36 G;23,94;33;39;0;0;7790040102118;975;11/05/2023
ARCOR;SALADIX ORIGINAL 65G;30,95;40;29;0;0;7790040110045;992;11/05/2023
ARCOR;SALADIX PANCHITOS  30 GR.;35,07;50;43;0;0;7790040111370;65474;11/05/2023
ANALGESICOS;SALADIX PAPAS FRITAS BARBACOA 30 GR;28,48;40;40;191,39;12;7790040125001;7;11/05/2023
ARCOR;SALADIX PICANO CHILI LIMON 70 G;30,95;40;29;0;0;7790040108219;995;11/05/2023
ARCOR;SALADIX PICANO PIRI PIRI 36GR;19,53;27;36;0;0;7790040108240;997;11/05/2023
ARCOR;SALADIX PICANTO PIRI PIRI X 36 GR;21,78;30;39;0;0;7790040112803;65526;11/05/2023
ARCOR;SALADIX PIZZITAS X 32 GR;34,76;48;39;0;0;7790040111387;65463;11/05/2023
ARCOR;SALADIX QUESO 100 GR.;114,47;143;25;769,26;12;7790040137714;94;11/05/2023
ARCOR;SALADIX RING CEBOLLA 30;19,53;27;36;0;0;7790040107281;993;11/05/2023
ARCOR;SALADIX RINGS CEBOLLAS 70 G;30,95;40;29;0;0;7790040107298;996;11/05/2023
ARCOR;SALADIX SABOR PIZZA 30 GR;22,87;30;32;0;0;7790580387006;50;11/05/2023
ARCOR;SALADIX STICK CHEDAR38G;19,53;27;36;0;0;7790040102095;999;11/05/2023
ARCOR;SALADIX STICK KEPCHU38G;19,44;27;37;0;0;7790040107267;998;11/05/2023
ARCOR;SALADIXK CROSS POLLO KARATECA 30 G;19,53;27;36;0;0;7790040110496;998;11/05/2023
ARCOR;SALADIXK PICANO WASABI;30,95;40;29;0;0;7790040110403;998;11/05/2023
OTROS;SALCHICHA VIENISSIMA 225G;14,39;20;38;0;0;7790070031266;996;11/05/2023
ARCOR;SALSA POMAROLA ARCOR;63,54;77;21;426,96;12;7790580133146;100;11/05/2023
ARCOR;SALSA SALSATI ITALIANA ARCOR;63,54;77;21;426,96;12;7793360933905;100;11/05/2023
HUGO NORTON;SAN HUBERTO CLASICO MALBEC 700CC;293,43;390;33;2040;15,87;7790945006153;505;11/05/2023
Promos;01/02/2001;174;206;0;0;0;2330;0;11/05/2023
NATY SARAVIA W.T;SANTA JULIA CHENIN DULCE + 1 LATA ROSE O TINTILLO;1281;1700;33;9200;19,7;7791728000115;2408;11/05/2023
NATY SARAVIA W.T;SANTA JULIA CHENIN LATA;469;650;39;3300;17,27;7791728237160;1649;11/05/2023
NATY SARAVIA W.T;SANTA JULIA DULCE TINTO LATA 269 ML;401;550;37;3000;24,69;7791728239331;990;11/05/2023
NATY SARAVIA W.T;SANTA JULIA ESPUMANTE CUVEE;1316;1700;29;9100;15,25;7791728234398;422;11/05/2023
NATY SARAVIA W.T;SANTA JULIA MALBEC;928;1200;29;6600;18,53;7791728000160;434;11/05/2023
NATY SARAVIA W.T;SANTA JULIA ROSE LATA;388;500;29;900;15,98;7791728242577;933;11/05/2023
NATY SARAVIA W.T;SANTA JULIA SYRAH ROSE;940;1250;33;6600;17,02;7791728002218;872;11/05/2023
PALACIO;SAQUITO  DE TE DE TILO;1,2;2;50;0;0;1642;94;11/05/2023
PALACIO;SAQUITO CAFE BONAFIDE;11,33;15;32;0;0;1713;435;11/05/2023
PALACIO;SAQUITO DE TE CAJA X 50 UN.;14,25;18;26;0;0;7790387531817;97;11/05/2023
PALACIO;SAQUITO MATE COCIDO TARAGUI;15,4;22;40;0;0;7790387211139;997;11/05/2023
PALACIO;SAQUITO SUELTO MATE TARAGUI;0,6;1;100;0;0;1582;30;11/05/2023
BARRICA BEBIDAS;SAQUITOS TE VUELTO 2X$10;1,68;10;495;11,29;12;3494;99941;11/05/2023
ANALGESICOS;sativa color;75;100;33;504;12;731299185696;983;11/05/2023
BARRICA BEBIDAS;SAURUS MALBEC;160;200;25;1104;15;7798116190311;95;11/05/2023
IMPORTADAS NOA;SCHOFERHOFER CAJA CON VASO+LATAS;2700;3400;26;3200;18,52;3315;90;11/05/2023
IL DOCTORE;SCHOFERHOFER CLASICA LATA 500 ML;575;718;25;1350;17,39;4053400277691;846;11/05/2023
IMPORTADAS NOA;SCHOFFERHOFER GRAPEFRUIT;830;1100;33;2000;20,48;4053400279398;405;11/05/2023
COCA COLA;SCHWEPPES POMELO ZERO 375CC;129,16;150;16;0;0,65;7790895643606;65531;11/05/2023
COCA COLA;SCHWEPPES ZERO 500CC;166,66;200;20;1110;11;7790895010071;962;11/05/2023
COCA COLA;SCHWEPPES ZERO POMELO 2.25 L;377,47;450;19;2580;13,92;7790895010095;661;11/05/2023
SECCO;SECCO LIMON INTENSO 2.25 L;160;200;25;1110;15,63;7792758372067;20;11/05/2023
BARRICA BEBIDAS;Seg£n liquidaci¢n A06-4807;0;0;0;0;12;3206;9;11/05/2023
PALACIO;SEMILLAS PIPAS 18G;37,71;50;33;0;0;77965233;63379;11/05/2023
PALACIO;SEMILLAS PIPAS CANDY;41,6;60;44;279,55;12;7798044151132;984;11/05/2023
PALACIO;SEMILLAS SAN JORGE;51,13;70;37;343,59;12;7798121820326;996;11/05/2023
OTROS;SEMOLA YARI GUARENDA X 1 KG;8,5;11;29;0;0;7794571000202;97;11/05/2023
Promos;SERNOVA CLAS. + 3 REAKTOR 500 CC;1630,4;1950;0;0;0;3238;0;11/05/2023
Promos;SERNOVA CLAS. + REAKTOR 1.5 L.;1405,85;1700;0;0;0;3397;0;11/05/2023
Promos;SERNOVA CLASICO + 2 SPEED XL;1469,72;1800;0;0;0;3411;0;11/05/2023
Promos;SERNOVA CLASICO + 3 SPEED XL;1723,88;2100;0;0;0;3412;0;11/05/2023
BARRICA BEBIDAS;05/01/2001;1362,9;1650;0;0;0;3521;0;11/05/2023
BARRICA BEBIDAS;SERNOVA CLASICO + JUGO CEPITA 1 L;1253,63;1536;0;0;0;4546;0;11/05/2023
BARRICA BEBIDAS;05/01/2001;1481,5;1800;0;0;0;3520;0;11/05/2023
BARRICA BEBIDAS;SERNOVA SAB + JUGO CEPITA DURAZNO 1 L;1372,23;1636;0;0;0;4536;0;11/05/2023
Promos;SERNOVA SAB + REAKTOR 1.5 L.;1524,45;1850;0;0;0;3396;0;11/05/2023
BARRICA BEBIDAS;SERNOVA SAB. + 3 SPEED XL;1842,48;2250;0;0;0;4426;0;11/05/2023
ANALGESICOS;SERTAL;94;130;38;632;12;3056;355;11/05/2023
ANALGESICOS;SERTAL PERLA;76;110;45;0;0;1626;65198;11/05/2023
OTROS;SERVICIOS INFORMATICOS;0;0;0;0;12;3196;10;11/05/2023
MARCOS DISTRIBUCIONES;servilleta magic x 3 ok;37,25;45;21;250,32;12;7798038152763;8;11/05/2023
MARCOS DISTRIBUCIONES;SERVILLETA MAGIC X UNIDAD;12,41;18;45;83,4;12;3040;24;11/05/2023
QUILMES;SET 4 CORONAS + MINI FRAPERA;3260;4000;23;3700;13,5;7792798009749;98;11/05/2023
BARRICA BEBIDAS;SET ABRIDOR CAJA MADERA PREMIUM;2500;3200;28;18000;20;4397;9;11/05/2023
ALMACEN;SET ABRIDOR CUERO REDONDO PREMIUM;2500;3200;28;18000;20;4396;9;11/05/2023
QUILMES;SET STELLA VINTAGE COPA;4300;5500;28;30600;18,6;7792798012411;100;11/05/2023
PEPSI;SEVEN UP 3 L;626,24;760;21;4350;15,77;7791813777069;941;11/05/2023
OTROS;SHAMPOO HEAD SHOULDERS;22,94;28;22;0;0;7506309895352;98;11/05/2023
ALMACEN;SHAMPOO PANTENE LISO Y SEDOSO 200ML;125,31;170;36;842;12;7500435018371;100;11/05/2023
CORDOBEZA;###############################################################################################################################################################################################################################################################;917;1200;31;6330;15,05;7790119002370;64686;11/05/2023
CORDOBEZA;SIDRA 1888 ROSE;533;690;29;3520;10,07;7790119010474;868;11/05/2023
QUILMES;01/01/1930;666;850;28;4800;20,12;7790154008078;972;11/05/2023
QUILMES;SIDRA 1930 FRESA PASION;896;1150,02;28;6180;14,96;7790154008160;998;11/05/2023
SNACKO;SIDRA CARS;260;350;35;1800;15,38;7798054012904;996;11/05/2023
BARRICA BEBIDAS;SIDRA DEL VALLE 710cc;389,5;500;28;2700;15,53;7790154000652;63919;11/05/2023
BARRICA BEBIDAS;SIDRA DEL VALLE ETIQUETA NEGRA;150;210;40;1060,02;17,78;7790154000669;9874;11/05/2023
BARRICA BEBIDAS;SIDRA DEL VALLE ETIQUETA NEGRA X 3 OFERTA;450;579,99;0;0;0;3441;0;11/05/2023
BARRICA BEBIDAS;SIDRA DEL VALLE OFERTA X 6 BOTELLAS;2337;2700;0;0;0;3437;0;11/05/2023
BARRICA BEBIDAS;SIDRA DEL VALLE SIN ALCOHOL;43,4;55;27;300;15,21;7790154007781;89;11/05/2023
SNACKO;SIDRA FROZEN;260;350;35;1800;15,38;7798054011662;9991;11/05/2023
BARRICA BEBIDAS;SIDRA LA FARRUCA;18,13;25;37;0;0;7792716930513;65516;11/05/2023
SNACKO;SIDRA MICKEY;260;350;35;1800;15,38;7798054012218;998;11/05/2023
SNACKO;SIDRA NI•OS MINIONS;205;300;46;1500;21,95;7798054012867;80;11/05/2023
SNACKO;SIDRA NI•OS PIXAR;205;300;46;1500;21,95;7798054012225;90;11/05/2023
IMPORTADAS NOA;SIDRA PYRUS  500 ML;196,5;250;27;440;11,96;7790154008221;66;11/05/2023
BARRICA BEBIDAS;SIDRA REAL 330 ML;19,33;25;29;0;0;7790119002066;98;11/05/2023
BARRICA BEBIDAS;SIDRA REAL 660 ML;24,8;35;41;0;0;7790119002073;95;11/05/2023
BARRICA BEBIDAS;SIDRA REAL 750 ML;61,66;85;38;420;13,53;7790119009881;219;11/05/2023
BARRICA BEBIDAS;SIDRA REAL ETIQUETA NEGRA;56,74;70;23;0;0;7790119002509;6;11/05/2023
BARRICA BEBIDAS;Sidra Red Lady Premium;1;150;14900;720;11900;7798146690676;96;11/05/2023
SNACKO;SIDRA TOY STORY;260;350;35;1800;15,38;7798054011624;992;11/05/2023
HUACHANA MARTIN;SIDRA TUNUYAN 750ML;48,66;65;34;335;14,74;7791305600066;952;11/05/2023
BARRICA BEBIDAS;SIDRA VICTORIA 720 ML;67;100;49;450;11,94;7792316001019;-207;11/05/2023
NATY SARAVIA W.T;SIETE VACAS TORRONTES TARDIO;1479;1900;28;10200;14,94;7798156848449;219;11/05/2023
BARRICA BEBIDAS;SINGANI CASA REAL X750CC;336;450;33;0;0;7771612000001;997;11/05/2023
BARRICA BEBIDAS;SINGANI CON UVAS SAN LORENZO;2500;3200;28;0;0;2122;990;11/05/2023
HUACHANA MARTIN;SINGANI DAROCA;2875;3700;29;19800;14,78;3523;98;11/05/2023
HUACHANA MARTIN;SINGANI DAROCA PREMIUM;2040;2550;25;14100;15,2;724373624877;998;11/05/2023
ALMACEN;SINGANI GRAN DAROCA;3450;4350;26;22800;10,14;724373624884;7;11/05/2023
BARRICA BEBIDAS;SINGANI LOS PARRALES CLASICO;130;200;53;0;0;7772109000054;65533;11/05/2023
BARRICA BEBIDAS;SINGANI LOS PARRALES ESPECIAL;240;350;46;0;0;7772109000030;-1;11/05/2023
BARRICA BEBIDAS;SINGANI SAN LORENZO;2000;2500;25;2283;14,17;1922;65511;11/05/2023
HUGO NORTON;SIX PACK BARBA ROJA;3576;4500;26;4100;14,65;7798101835203;84;11/05/2023
Promos;SKYY + 3 REAKTOR 500 CC;2007;2400;0;0;0;3239;0;11/05/2023
BARRICA BEBIDAS;SKYY CLAS + JUGO CEPITA 1 L;1492,23;1963;0;0;0;4542;0;11/05/2023
Promos;SKYY CLAS. + REAKTOR 1.5 L.;1644,45;2000;0;0;0;3394;0;11/05/2023
BARRICA BEBIDAS;SKYY SAB + JUGO CEPITA 1 L;1630,23;2000;0;0;0;4548;0;11/05/2023
Promos;SKYY SAB+ 3 SPEED XL;2100,48;2550;0;0;0;4427;0;11/05/2023
BARRICA BEBIDAS;SKYY SAB. + 3 BLOCK;1563;1885;0;0;0;3091;0;11/05/2023
OSOLA;SKYY SAB. + CEPITA 1.5 L;1701,5;2050;0;0;0;3081;0;11/05/2023
Promos;SKYY SAB. + REAKTOR 1.5 L.;1744,45;2100;0;0;0;3392;0;11/05/2023
Promos;SKYY SAB.+ 4 SPEED CHICOS;2038;2450;0;0;0;4475;0;11/05/2023
BARRICA BEBIDAS;SMIRN VASCO UNA SOLA VEZ;520;580;12;3494,4;12;3444;-284;11/05/2023
Promos;SMIRNOFF + 3 BLOCK PROMO combo smirnoff;1752;2116;0;0;0;3074;0;11/05/2023
Promos;SMIRNOFF + 3 REAKTOR 500cc;2196;2667;0;0;0;3235;0;11/05/2023
Promos;SMIRNOFF + 3 SPEED GRANDES combo smirnoff;2289,48;2750;0;0;0;2309;0;11/05/2023
Promos;SMIRNOFF + 4 SPEED combo smirnoff;2227;2700;0;0;0;2321;0;11/05/2023
Promos;SMIRNOFF + CITRIC 1.5 combo smirnoff;2010;2415;0;0;0;3002;0;11/05/2023
Promos;SMIRNOFF CLAS + CEPITA 1.5 L. combo smirnoff;1791,5;2150;0;0;0;3129;0;11/05/2023
Promos;SMIRNOFF CLAS. + REAKTOR 1.5 L;1834,45;2200;0;0;0;3393;0;11/05/2023
BARRICA BEBIDAS;SMIRNOFF CLASICO + JUGO CEPITA 1 L;1682,23;2086;0;0;0;4540;0;11/05/2023
VASCO - OSOLA;SMIRNOFF LATA 473CC MANZANA;374;500;34;2600;15,86;7791250003127;7574;11/05/2023
HUACHANA MARTIN;SMIRNOFF LATA CLASICO;374;500;34;2600;15,86;7791250003110;9061;11/05/2023
VASCO - OSOLA;SMIRNOFF NARANJA Y LIMA;1527;2000;31;10500;14,6;7791250003097;8099;11/05/2023
PEJINAKIS;SMIRNOFF RED BERRIES LATA 473 ML.;374;500;34;2600;15,86;7791250003189;457;11/05/2023
Promos;SMIRNOFF SAB + CEPITA 1.5 LITROS combo smirnoff;1928,5;2300;0;0;0;2302;0;11/05/2023
BARRICA BEBIDAS;SMIRNOFF SAB + JUGO CEPITA 1 L;1819,23;2305;0;0;0;4547;0;11/05/2023
Promos;SMIRNOFF SAB. + REAKTOR 1.5 L;1971,45;2400;0;0;0;3391;0;11/05/2023
LAYS;SNACK MIX CLASICO 60 GR.;18;23;27;0;0;648260496296;1;11/05/2023
LAYS;SNACK MIX TROPICAL 60 GR.;18;23;27;0;0;648260496319;3;11/05/2023
SNACKO;SNACKO CEBOLLA Y CREMA 115 GR;419,14;520;24;2780;10,55;7798149380796;263;11/05/2023
SNACKO;SNACKO CHEDDAR 115 GR;419,14;520;24;2820;12,13;7798149380802;840;11/05/2023
SNACKO;SNACKO JAMON SERRANO 115 GR;419,14;520;24;2820;12,13;7798149380819;674;11/05/2023
ARCOR;SNACKS SALADIX JAMON X 30GR;22,87;30;32;0;0;7790580387105;65;11/05/2023
COCA COLA;SODA AYBAL 2 LITROS;67,33;80;19;450;11,39;7790895007545;38801;11/05/2023
COCA COLA;SODA AYBAL SIFON 2 L;83,66;100;20;560;11,56;7790895643972;18968;11/05/2023
COCA COLA;SODA BENEDICTINO 2 L;191,66;230;20;1300;13,05;7790895647710;9583;11/05/2023
COCA COLA;SODA BENEDICTINO 600 ML;125,66;150;20;870;15,39;7790895647758;896;11/05/2023
COCA COLA;SODA BENEDICTINO SIFON 2 L;209,5;250;19;1440;14,56;7790895647796;8970;11/05/2023
CUNNINGTON;SODA CELLIER 2 L;33,33;40;20;229,98;15;7790639002423;998;11/05/2023
BARRICA BEBIDAS;SODA MARINARO;16,52;25;51;0;0;7795176000345;65481;11/05/2023
PRITTY;SODA SALDAN SIFON 2 L;43,84;60;37;300;14,05;7791913000753;0;11/05/2023
SECCO;SODA SECCO 2,25 L.;112;140;25;780;16,07;7792758322208;953;11/05/2023
OTROS;SODA SIFON VITALISIMA X 2 L;63,64;80;26;420;10;7798178040029;85;11/05/2023
BARRICA BEBIDAS;SODA SP 2 L;17,17;25;46;120;16,48;7798023696722;1;11/05/2023
TALCA;SODA TALCA 2.25 LT;176,66;220;25;1200;13,21;7793755000038;8424;11/05/2023
TALCA;SODA TALCA SIFON2.15;203,33;250;23;1400;14,76;7793755000304;4650;11/05/2023
ANALGESICOS;SOPLETE CANDELA;850;1050;24;5700;11,76;7798322400655;7;11/05/2023
BARRICA BEBIDAS;SORBETE METALICO GIN;300;400;33;2040;13,33;3459;97;11/05/2023
BARRICA BEBIDAS;SPEED CHICO X VOLUMEN SOLO OFERTA (CONSULTAR);175;189;0;0;0;3461;0;11/05/2023
OSOLA;SPEED FOUR PACK x 4 ok;700;920;31;4700;11,9;7798119220053;58674;11/05/2023
OSOLA;SPEED LATA CHICA;175;230;31;4700;11,9;7798119220015;99992877;11/05/2023
OSOLA;SPEED ROJO LATA 250 ML;32,91;46;38;220;11,41;7798119220138;807;11/05/2023
BARRICA BEBIDAS;SPEED XL FARDO OFERTA SOLO NOVIEMBRE;104,16;116,67;12;1400;12,01;3440;-698;11/05/2023
COCA COLA;SPRITE 1.5 LITROS PLASTICO;419,13;500;19;2880;14,52;7790895000447;1628;11/05/2023
COCA COLA;SPRITE 2.25 L PLASTICO;543;650;20;3720;14,18;7790895001000;8978;11/05/2023
COCA COLA;SPRITE 2.5 L RETORNABLE;335,18;400;19;3080;14,86;7790895004384;3218;11/05/2023
COCA COLA;SPRITE 2.5 LT DESCARTABLE;180,59;220;22;1230;13,52;7790895068027;948;11/05/2023
COCA COLA;SPRITE 3 LT;712,65;850;19;4900;14,6;7790895064128;4389;11/05/2023
COCA COLA;SPRITE 375 CC;167,04;200;20;2280;13,75;7790895012471;64705;11/05/2023
COCA COLA;SPRITE 500 ML;171,89;200;17;1170;13,44;7790895000829;672;11/05/2023
COCA COLA;SPRITE 600 ML;85,89;100;16;1140;10,61;7790895007439;9912;11/05/2023
COCA COLA;SPRITE 600ML;86,89;100;15;580;11,25;3118;998;11/05/2023
COCA COLA;SPRITE RETORNABLE 2 LT;294,28;350;19;2680;13,84;7790895000225;6659;11/05/2023
COCA COLA;SPRITE VIDRIO 1 LITRO;335,23;400;19;4440;10,37;7790895063022;960;11/05/2023
COCA COLA;SPRITE VIDRIO 1.5 LT;67,2;80;19;595;10,68;7790895062964;575;11/05/2023
CIGARROS SUELTOS;SPRITE VIDRIO 350 CC;30;35;16;795,12;10,42;7790895067693;1000;11/05/2023
COCA COLA;SPRITE ZERO 1,5 LITROS PLASTICO;419,13;500;19;2850;13,33;7790895064173;65204;11/05/2023
COCA COLA;SPRITE ZERO 2.5 L;170,6;200;17;1140;11,37;7790895641923;922;11/05/2023
COCA COLA;SPRITE ZERO 3 L;147,23;170;15;975;10,37;7790895641930;848;11/05/2023
COCA COLA;SPRITE ZERO 600 ML;86,97;100;15;1154;10,54;7790895641893;888;11/05/2023
ANALGESICOS;STAMPS TIPS;100;150;50;672;12;7798205440570;955;11/05/2023
BARRICA BEBIDAS;TABACO;55;75;36;0;0;2039;2;11/05/2023
OSOLA;TABACO ACHALAY;250;350;40;1680;12;7798096700234;613;11/05/2023
ANALGESICOS;TABACO ACHALAY MENTA;140;170;21;940,8;12;7798096700272;94;11/05/2023
HUACHANA MARTIN;TABACO ALFAKHER;950;1200;26;6601;15,81;3333;659;11/05/2023
TABAQUERIA;TABACO APACHE NATURAL 30 GRS;255;320;25;300,01;17,65;87101583278;-3;11/05/2023
TABAQUERIA;TABACO APACHE VAINILLA 30 GRS;255;320;25;301;18,04;8710151583292;3;11/05/2023
TABAQUERIA;TABACO ARGENTO PARA PIPA 50 GRS;390;469,99;21;430;10,26;3285;3;11/05/2023
TABAQUERIA;TABACO ARGENTO VARIOS (NO PIPA);300;360;20;350;16,67;2345234533;-5;11/05/2023
TABAQUERIA;TABACO ARLEQUIN SABORIZADO;300;360;20;2016;12;7798205440235;-1;11/05/2023
TABAQUERIA;TABACO CENTURION NATURAL;354;450;27;400;12,99;3266;86;11/05/2023
TABAQUERIA;TABACO CERRITO CHOCOLATE 45 GRS;250;330;32;310;24;7730104034283;9;11/05/2023
TABAQUERIA;TABACO CERRITO ESPECIAL 45 GRS;245;300;22;281,75;15;7730104012595;0;11/05/2023
OSOLA;TABACO DON JOSE NEGRO;68;90;32;456,96;12;3210;6;11/05/2023
TABAQUERIA;TABACO DRUM THE ORIGINAL;280;350;25;330;17,86;4030700124085;6;11/05/2023
ANALGESICOS;TABACO FUME;200;250;25;1344;12;3426;8;11/05/2023
OSOLA;TABACO LAS HOJAS CHOCOLATE 15 GR.;255;320;25;1714;12;7798096700128;781;11/05/2023
ANALGESICOS;TABACO LAS HOJAS COMUN 50 grs;260;350;35;3052;17,39;7798096700012;1135;11/05/2023
ANALGESICOS;TABACO LAS HOJAS NATURAL 15 GR.;95;130;37;638;12;7798096700166;78;11/05/2023
TABAQUERIA;TABACO LAS HOJAS NEGRO 30 GRS;245;300;22;281,75;15;7798096700142;7;11/05/2023
OSOLA;TABACO LAS HOJAS UVA 15 GR.;255;320;25;1714;12;7798096700135;71;11/05/2023
ANALGESICOS;TABACO LAS HOJAS VAINILLA 15 GR.;255;320;25,49;1800;17,65;7798096700241200;55;06/11/2021
TABAQUERIA;TABACO MADISON CLASSIC 25 GRS;180;239,99;33;216;20;7730104034030;5;11/05/2023
ANALGESICOS;TABACO MAZAYA;150;180;20;1008;12;3135;1;11/05/2023
TABAQUERIA;TABACO MC BAREN DULCE DE LECHE 30 GRS;300;360;20;330;10;3284;8;11/05/2023
TABAQUERIA;TABACO MORO VARIOS SABORES;320;390;22;2340;21,88;3296;95;11/05/2023
HUACHANA MARTIN;TABACO NARGUILE AFZAL;539;700;30;622;15,39;3152;58;11/05/2023
ANALGESICOS;TABACO NARGUILES;110;143;30;0;-100;3009;-11;11/05/2023
OSOLA;TABACO PACHAMAMA;180;230;28;1210;12;7798311170019;959;11/05/2023
ANALGESICOS;TABACO PARA NARGILES NAKHLA TOBACCO;350;460;31;2520;20;3352;82;11/05/2023
TABAQUERIA;TABACO PARA PIPA CAMAGUEY;350;450;29;420;20;3246;10;11/05/2023
BRINDAR;TABACO PARA PIPA EXETER;147,85;183;24;993,54;12;7793677912044;96;11/05/2023
TABAQUERIA;TABACO PARA PIPA FIGHTER;350;450;29;420;20;3247;6;11/05/2023
TABAQUERIA;TABACO PURO ARGENTINO 30 GRS GOLDEN VIRGINIA;440;530;20;506;15;7798333560065;94;11/05/2023
TABAQUERIA;TABACO PURO ARGENTINO 30 GRS VAINILLA;440;530;20;506;15;7798333560058;97;11/05/2023
TABAQUERIA;TABACO PURO ARGENTINO NAT 30 GRS;440;530;20,45;506;15;542563000123;99;04/03/2021
BARRICA BEBIDAS;TABACO REDFIELD;265;340;28;1780,8;12;3359;96;11/05/2023
TABAQUERIA;TABACO SAINTS 30 GRS CHOCOLATE;265;350;32;329;24;3219;3;11/05/2023
TABAQUERIA;TABACO SAINTS 50 GRS CHOCOLATE;335;420;25;398;18,75;3230;7;11/05/2023
TABAQUERIA;TABACO SAINTS 50 GRS CLASICO;335;420;25;403;20,31;3231;8;11/05/2023
TABAQUERIA;Tabaco Sayri  25 grs;320;390,02;22;360;12,5;3282;6;11/05/2023
TABAQUERIA;Tabaco Sayri Original 50 grs (sin aditivos);450;540;20;500;11,11;7798194420034;9;11/05/2023
TABAQUERIA;TABACO STANLEY;330;399,99;21;379,5;15;541462285408;-1;11/05/2023
TABAQUERIA;TABACO STANLEY NEGRO;330;399,99;21;379,5;15;5414622855507;10;11/05/2023
ANALGESICOS;TABAJO DON JOSE;85;120;41;571;12;7798096700029;71;11/05/2023
